status,statement,predicted_class,correct,probability
Normal,"""Life is predictable, mundane, and routine. But it's also safe, secure, and comfortable. Sometimes, the normality of it all is what keeps me grounded.""",Normal,1,0.78471005
Normal,"""I'm here, but I don't feel like I'm really here. The world is just passing by, blurred and muted. I'm existing, but not truly living.""",Normal,1,0.65351886
Normal,"""I'm just trying to get through the day, one moment at a time. The chaos of life feels overwhelming, but I keep pushing forward. #Normal""",Normal,1,0.8298423
Normal,"""Normalcy is a double-edged sword. On one hand, it brings comfort and predictability. On the other, it can stifle growth and limit potential."" #Normal #MentalHealthAwareness",Normal,1,0.7319438
Normal,"""Feeling like a puzzle piece, fitting in perfectly, yet missing a piece that I can't quite identify.""",Normal,1,0.9290572
Normal,"""Breathes deeply, heartbeat steady. The world is chaotic, but I'm calm. I'm just a normal person. #Normal #mentalhealthawareness""",Normal,1,0.44080824
Normal,"Feeling normal is a rare and precious thing. The calmness and clarity of thought that comes with it is a blessing. It's a reminder that life can be beautiful, even when things seem overwhelming. #mentalhealthawareness",Normal,1,0.546989
Normal,"""Feeling like life is on autopilot. Emotions are flat, thoughts are scattered. Just going through the motions.""",Normal,1,0.96782905
Normal,"""Quiet, peaceful, and normal. Just how it should be.""",Normal,1,0.9762463
Normal,"""I feel like I'm walking through life with a foggy lens. My thoughts are scattered, my emotions are unpredictable, but somehow I'm still functioning."" #Normal",Normal,1,0.74557304
Normal,"""I can't shake the feeling of emptiness and detachment. I'm just going through the motions, but nothing feels real. I'm normal, but it doesn't feel like it.""",Normal,1,0.7623718
Normal,"""Anxiety and excitement are like a roller coaster. You can't predict what comes next, but you can't help but enjoy the ride.""",Normal,1,0.922326
Normal,"""Today, I woke up feeling like everything is just...normal. I'm not sure if that's a good thing or a bad thing, but I'm definitely in the middle.""",Normal,1,0.70494455
Normal,"""I'm just going through the motions, feeling numb and detached. I'm not sure why I even bother anymore.""",Normal,1,0.9470676
Normal,"""Anxiety gnaws at me like a relentless beast, but I cling to hope that tomorrow will bring relief from this mental turmoil."" #Normal #Anxiety #MentalHealthAwareness",Depression,0,0.20126212
Normal,"""Lost in thought, my mind a tangled web. The world is muted, as I struggle to find the words to express what I feel. I am but a ghost, a mere shadow of my former self. But I am",Normal,1,0.8639081
Normal,"""Surrounded by chaos, yet calm within. Normal, but not easy. Trying to keep things in order while feeling like everything is out of control.""",Normal,1,0.9182667
Normal,"""Quietly, I crumble beneath the weight of my own sanity. Normalcy is a double-edged sword, slicing me with every breath.""",Normal,1,0.9174725
Normal,"""The world feels so alive today, yet my mind is dull and heavy. I struggle to find meaning in anything I do.""",Normal,1,0.91359276
Normal,"Feeling overwhelmed, anxious, and exhausted, but also strangely calm. Can't sleep, can't focus, but somehow, I'm okay.",Anxiety,0,0.18118057
Normal,"""Anxiety creeps in, but I hold on tight. I'm just another human being trying to make sense of this chaotic world.""",Normal,1,0.88505447
Normal,"""Anxiety, depression, and bipolar disorder are all part of my life, but I've learned to cope and find meaning in the chaos. #Normal #MentalHealthAwareness""",Normal,1,0.347931
Normal,"""Moods fluctuate like the tides, but a sense of calm and peace remains. Life is chaotic, but normalcy is comforting.""",Normal,1,0.94973755
Normal,"""I'm on edge all the time. My heart races when I hear a loud noise. I can't sleep. I feel like I'm always on high alert. I can't relax. I'm so anxious.",Stress,0,0.32731435
Normal,"""Sometimes it feels like the world is spinning around me. I'm just trying to keep up, but I feel like I'm constantly falling behind.""",Normal,1,0.9567429
Normal,"I feel like I'm on the outside, watching my life unfold. It's like I'm in a dream, but I can't wake up.",Normal,1,0.35678345
Normal,"""Exhausted from the endless pursuit of perfection. But a glimmer of hope, that maybe tomorrow will be different.""",Normal,1,0.9579156
Normal,"""Normalcy is a double-edged sword. On one hand, it's comforting. On the other, it's suffocating.""",Normal,1,0.9499664
Normal,"""I can't help but feel a sense of unease, like something isn't quite right, even when everything seems perfectly normal. It's a constant low-level anxiety that I struggle to shake off.""",Normal,1,0.791728
Normal,"""Exhausted but content, my heart is heavy with the weight of the world, yet strangely at peace. Normal is hard, but it's mine. #Normal #MentalHealth""",Normal,1,0.53140974
Normal,"""Normalcy is a double-edged sword. On one hand, it's comforting. On the other, it can be suffocating. But I'll take it for now.""",Normal,1,0.95757884
Normal,"""Walking through the city, I feel a strange sense of detachment. It's like watching a movie of my life, but I can't change the script.""",Normal,1,0.97227436
Stress,"""Overwhelmed by a wave of stress, I feel like my mind is a tangled mess. The weight of the world is on my shoulders and I don't know how to shake it off.""",Normal,0,0.02244482
Stress,"""Feeling like a ball of nerves, constantly on edge. Stress has taken over and I'm struggling to keep up.""",Normal,0,0.044842068
Stress,"""Feeling like a ticking time bomb, every second amplifies the fear and anxiety, stress has taken over my life.""",Normal,0,0.046941403
Stress,"""Feeling overwhelmed, like my mind is a ticking time bomb waiting to explode. Can't shake this feeling of anxiety and dread."" #stress #mentalhealthawareness",Depression,0,0.19932865
Stress,"""Overwhelmed by the weight of the world on my shoulders, my mind races with worry and my heart aches with anxiety. Stress has taken over my life.""",Normal,0,0.2036912
Stress,"""Overwhelmed by a wave of anxiety and worry. My mind is racing and my heart is pounding. Can't escape the feeling of being trapped in a never-ending cycle of stress. #Stress #Anxiety #",Stress,1,0.52320325
Stress,"""Breathing heavily, heart racing, mind racing, tears streaming down my face - this stress is consuming me.""",Normal,0,0.29100713
Stress,"""Feeling like a pinball, bouncing off walls, my mind is a chaotic whirlwind. Stress has taken control. #mentalhealthawareness""",Normal,0,0.23356016
Stress,"""Feeling like a ticking time bomb, every second a new worry. Can't escape the overwhelming weight of stress. #mentalhealthawareness #stress #anxiety""",Normal,0,0.04949427
Stress,"""Overwhelmed by the weight of the world on my shoulders. Can't shake this feeling of anxiety and dread.""",Normal,0,0.016351191
Stress,"""My mind is a chaotic storm, thoughts swirling like leaves in a hurricane. I'm drowning in anxiety, my heart racing, every breath a struggle. #stress #mentalhealth""",Normal,0,0.09625169
Stress,"""Feeling like a rubber band stretched too thin, snapping back at the slightest provocation. #Stress #MentalHealthAwareness""",Normal,0,0.05176365
Stress,"""Feeling overwhelmed by a storm of thoughts. Can't shake the tension. Stress has taken control. #MentalHealthAwareness""",Anxiety,0,0.20354082
Stress,"""My mind is a chaotic whirlwind. I feel like I'm constantly drowning in an ocean of stress.""",Normal,0,0.0029819997
Stress,"""Feeling overwhelmed by the weight of responsibilities. Stress is consuming my thoughts and energy, leaving me drained and anxious."" #stress #mentalhealth",Anxiety,0,0.15071577
Stress,"""Feeling like a balloon, ready to pop with every little thing. #stress #mentalhealthawareness""",Normal,0,0.074411206
Stress,"""Feeling overwhelmed, anxious, and out of control. The weight of the world on my shoulders. Can't shake this stress.""",Normal,0,0.08893931
Stress,"""Feeling overwhelmed and on edge. Every breath is a struggle to calm my mind and body. Stress has taken control.""",Normal,0,0.028309051
Stress,"""My mind is a whirlwind of thoughts and worries, each more overwhelming than the last. The weight of the world feels too heavy to bear. #stress #mentalhealth""",Normal,0,0.031203395
Stress,"""Feeling overwhelmed by the weight of the world on my shoulders. Can't shake this stress. #mentalhealthawareness #stressmanagement""",Depression,0,0.104570255
Stress,"""Feeling like a ticking time bomb, each tick adding more weight to my shoulders. Can't shake this feeling of suffocation.""",Normal,0,0.04115857
Stress,"""Feeling like a rubber duck being squeezed, each second adding more weight to my already heavy heart. #Stress #MentalHealthAwareness""",Suicidal,0,0.13834344
Stress,"""Overwhelmed by a storm of thoughts, my mind is a jumbled mess, I can barely breathe, stress has taken over.""",Normal,0,0.020853
Stress,"Feeling like a ball of fire, thoughts racing, hands shaking. Stress has taken over my mind and body. #MentalHealthAwareness #StressTips",Suicidal,0,0.18711028
Stress,"""Feeling overwhelmed by a storm of thoughts and emotions, stress has taken control. Can't find peace within the chaos.""",Normal,0,0.0011683648
Stress,"""Feeling like a weight is crushing my chest. Anxiety consumes me as I struggle to breathe. My thoughts are scattered like leaves in the wind. I'm drowning in a sea of chaos. #Stress #M",Suicidal,0,0.020240646
Stress,"Feeling overwhelmed, anxious, and irritable. Can't focus or think straight. Stress has taken control. #mentalhealthawareness",Suicidal,0,0.028363412
Stress,"Feeling like a ticking time bomb, every moment is a struggle to keep calm. Stress is taking its toll. #mentalhealthawareness #stress #anxiety",Suicidal,0,0.21728584
Stress,"""Mind racing, heart pounding, hands shaking. Every breath feels like a chore. Stress has taken over.""",Normal,0,0.023976402
Stress,"""Feeling like a rubber duck on a hot stove. Bouncing but can't escape the heat.""",Normal,0,0.0020321154
Stress,"""My mind is a chaotic whirlpool, swirling with anxiety and tension. Each breath is a battle, each thought a war. I'm drowning in stress.""",Normal,0,0.052561585
Stress,"""Overwhelmed by a tidal wave of anxiety and worry. My mind is racing, and I can't find a moment's peace.""",Normal,0,0.011288592
Stress,"""My mind is a chaotic whirlwind, thoughts jumbled and racing, consumed by the weight of the world. Stress has me in its icy grip.""",Normal,0,0.005083917
Stress,"Feeling overwhelmed by a storm of thoughts. Stress is like a heavy blanket suffocating my mind, weighing me down with every passing moment.",Anxiety,0,0.037295748
Stress,"""Feeling like a ticking time bomb, every second a struggle to keep my head above water. Stress has taken over my life.""",Normal,0,0.016280686
Stress,"""Feeling overwhelmed by the weight of the world on my shoulders. Each breath feels like a struggle, and my mind races with worry. #Stress #MentalHealthAwareness""",Suicidal,0,0.13946748
Stress,"""Feeling overwhelmed, my thoughts are racing, I'm constantly on edge. Stress is taking a toll on me, and I don't know how to cope."" #mentalhealthawareness #stress #selfcare",Stress,1,0.5626322
Stress,"""I'm a ball of tension, constantly on edge, my mind a whirlwind of worries and fears. Stress has me trapped in a vicious cycle that I can't break.""",Normal,0,0.1253784
Stress,"""Beneath the surface, I'm a ticking time bomb. Every breath feels like a struggle. My mind is a whirlwind of thoughts, each one more overwhelming than the last. I can't escape this feeling of",Normal,0,0.053394515
Stress,"""Beneath the surface of calm, a storm brews. Anxiety, tension, and worry threaten to consume me. I feel like I'm drowning in a sea of stress.""",Normal,0,0.052957483
Stress,"""Feeling overwhelmed by a mountain of tasks and responsibilities. My mind is racing, my heart is pounding, and my anxiety is rising. #Stress #MentalHealthAwareness""",Anxiety,0,0.15918195
Stress,"""Feeling overwhelmed by a storm of thoughts and emotions. Can't breathe, can't think straight. Stress has taken control.""",Normal,0,0.052884106
Stress,"""Burdened by an unrelenting weight of worry, my mind is a chaotic whirlwind. Every breath feels like a struggle, every thought a chore. I'm drowning in a sea of stress.""",Normal,0,0.14115198
Stress,"""I'm drowning in a sea of thoughts, each more overwhelming than the last. The weight of the world on my shoulders, I can barely breathe.""",Normal,0,0.01980729
Stress,"""Feeling like a ticking time bomb, every heartbeat a countdown to an explosion of anxiety. #Stress #MentalHealth""",Normal,0,0.035875976
Stress,"""Feeling like a balloon about to pop, overwhelmed by the weight of the world on my shoulders.""",Normal,0,0.0031792915
Stress,"""Overwhelmed by a storm of stress, my mind is a chaotic sea of worries and fears. I'm drowning in the noise of my own thoughts. #stress #mentalhealth""",Normal,0,0.10562837
Stress,"""Heart racing, mind buzzing, hands shaking. Stress has taken over. Can't breathe. Need to escape. Help!""",Normal,0,0.01956912
Stress,"""Feeling like a ticking time bomb, every second is a battle. My mind is racing, thoughts are scattered, and anxiety is suffocating. Stress has taken over.""",Normal,0,0.19276512
Stress,"""Overwhelmed by stress, every decision feels like a mountain to climb. Can't escape the feeling of being trapped in a never-ending cycle."" #mentalhealthawareness",Normal,0,0.057737455
Stress,"""Feeling overwhelmed by the chaos. Can't catch a breath. My mind is racing. Stress has taken control. #mentalhealthawareness #stressmanagement""",Normal,0,0.087867536
Stress,"""Feeling like a pinball, bouncing off walls, my thoughts scattered as chaotic as my schedule. Stress has taken over."" #StressAwareness #MentalHealthMatters",Suicidal,0,0.23144892
Stress,"""Feeling overwhelmed by the weight of expectations and responsibilities. Can't catch a break from the constant pressure to perform. #Stress #MentalHealthAwareness""",Normal,0,0.022249736
Stress,"""Overwhelmed by a wave of anxiety and worry, my mind is racing as my body clings to every breath. Stress has taken over.""",Normal,0,0.07465827
Stress,Feeling overwhelmed by the weight of responsibilities and expectations. Can't shake this sense of dread and anxiety. Need some peace and quiet to regroup. #stress #mentalhealthawareness,Depression,0,0.03627544
Stress,"""Feeling like a rubber band, stretched too thin and snapping back at the slightest provocation. Stress has taken over.""",Normal,0,0.004097796
Stress,"""Feeling overwhelmed by the weight of expectations and responsibilities. Can't catch a break. #stress #mentalhealthawareness""",Normal,0,0.021883737
Stress,"""Feeling overwhelmed by a barrage of responsibilities, my mind is a chaotic whirlwind of worry and anxiety.""",Normal,0,0.005274875
Stress,"""Heavy heart and racing thoughts. Tears threaten to spill at any moment. Stress has taken over. #mentalhealthawareness""",Suicidal,0,0.12634012
Stress,"""Overwhelmed by anxiety, my mind is racing and my body is tense. I feel like I'm drowning in a sea of stress."" #Stress #MentalHealthAwareness",Normal,0,0.17882016
Stress,"""Feeling like a ticking time bomb, every second brings a new wave of anxiety and panic. Can't shake this stress, it's consuming me."" #Stress #MentalHealthAwareness",Normal,0,0.09999554
Stress,"""Feeling overwhelmed by the chaos around me. Can't shake this sense of dread. My mind is racing and my body is tense. #Stress #MentalHealthAwareness""",Normal,0,0.04918661
Stress,"""Breathing heavily, mind racing, heart pounding - I'm drowning in a sea of stress, struggling to keep my head above water."" #Stress #MentalHealthAwareness",Normal,0,0.17527711
Stress,"""Burdened by an unending weight of worry and doubt, every moment feels like a struggle to breathe. Stress has me in its grip, relentless and unyielding.""",Normal,0,0.009806448
Stress,"""Feeling like my brain is a foggy mess, overwhelmed by stress. Can't focus, can't breathe. Help!""",Normal,0,0.02605563
Stress,"""Burdened mind, racing thoughts, suffocating anxiety. Stress is a heavy weight, crushing every ounce of joy and peace. #Stress #MentalHealthAwareness""",Anxiety,0,0.15299676
Stress,"""Feeling overwhelmed by the chaos of life. Every breath feels heavy, every step exhausting. The weight of stress is suffocating."" #Stress #MentalHealth",Anxiety,0,0.062237907
Stress,"""Feeling overwhelmed by stress. The weight of the world is on my shoulders and I can't seem to shake it off. #Stress #Anxiety #MentalHealth""",Normal,0,0.057713244
Stress,"""Feeling overwhelmed by a storm of worries and responsibilities. My mind is racing, my heart is pounding, and I can't breathe. #stress #anxiety #mentalhealth""",Normal,0,0.034239136
Stress,"Feeling overwhelmed, my mind is racing, tension builds with each passing second, I need a break from this stress. #Stress #MentalHealth",Suicidal,0,0.072634816
Stress,"""Feeling like a balloon about to pop, each breath feels like a heavy weight, stress has me drowning.""",Normal,0,0.0011853825
Stress,"Feeling like a ticking time bomb, every second feels like an eternity. #stress #mentalhealthawareness",Normal,0,0.01812328
Stress,"""Feeling overwhelmed by the weight of the world on my shoulders. Can't shake this stress, it's suffocating me.""",Normal,0,0.3057195
Stress,Feeling overwhelmed by the weight of the world on my shoulders. Can't shake this anxiety and tension. #Stress #MentalHealth,Suicidal,0,0.034325324
Stress,"""Feeling overwhelmed and anxious, my mind is racing, and I can't seem to catch a break. #Stress #MentalHealth""",Normal,0,0.03713801
Stress,"""My brain feels like a jumbled mess, thoughts racing, anxiety bubbling, I can't catch a breath. Stress is suffocating."" #Stress #MentalHealthAwareness",Normal,0,0.12156313
Stress,"""My mind is a chaotic whirlpool of worry and fear, drowning in a sea of unpredictable thoughts. I'm caught in a never-ending cycle of stress and anxiety, struggling to stay afloat.""",Normal,0,0.041027073
Stress,"""Overwhelmed by stress, my mind is a chaotic whirlwind, emotions on rollercoaster, struggling to find balance amidst turmoil. #stress #mentalhealthawareness""",Normal,0,0.04323254
Stress,"Feeling overwhelmed, like my mind is a tangled web, caught in a storm of chaos and fear. Can't escape the grip of stress. #mentalhealthawareness #stress #anxiety",Normal,0,0.10302881
Stress,"""Feeling like a weight is constantly on my shoulders, every thought and action amplified by a suffocating sense of dread.""",Normal,0,0.01200239
Stress,"""Feeling like a ball of tension, each passing moment amplifies the weight of the world. #Stress #MentalHealthAwareness""",Suicidal,0,0.20169234
Stress,"""Anxiety clings to me like a shadow, casting darkness over every moment, leaving me feeling suffocated and overwhelmed.""",Normal,0,0.017517958
Stress,"""Feeling overwhelmed by life's burdens. Mind racing, heart pounding. Stress has taken control. Help!""",Normal,0,0.0068645305
Stress,"""Feeling overwhelmed by stress. Can't shake this sense of anxiety and tension. Need a break, but the world keeps spinning."" #Stress #MentalHealthAwareness",Normal,0,0.061414745
Stress,"""Feeling overwhelmed by a mountain of tasks, my mind is spinning like a hamster on a wheel, and my anxiety is on high alert. #Stress #MentalHealth #EmotionalStruggle""",Normal,0,0.013664878
Stress,"Feeling overwhelmed, my mind is racing, I'm constantly on edge. This stress is taking a toll on my mental and emotional well-being. #Stress #MentalHealthAwareness",Normal,0,0.054890227
Stress,"Feeling overwhelmed by stress, like a heavy weight pressing down on my chest. Can't breathe, can't focus. Just want it to stop. #Stress #MentalHealth",Suicidal,0,0.10893734
Stress,"""My mind is racing, heart pounding, breaths shallow. I feel like I'm drowning in a sea of chaos and anxiety."" #Stress #MentalHealthAwareness",Suicidal,0,0.24544327
Stress,"""Feeling like a tightly wound spring, ready to snap at any moment. Stress has taken control and I'm struggling to find balance.""",Normal,0,0.025667345
Stress,"""My mind is a chaotic storm, thoughts racing like lightning, emotions zipping in unpredictable directions, each second a new battle. Stress has taken over."" #Stress #MentalHealthAwareness",Stress,1,0.3418611
Stress,"""Heavy heart, racing thoughts. The world is spinning, I can't keep up. #Stress #Anxiety #MentalHealth""",Normal,0,0.0635617
Stress,"""Feeling overwhelmed and anxious. My mind is racing, my heart is pounding. I can't shake this stress.""",Normal,0,0.17660713
Stress,"""Feeling overwhelmed by a mountain of tasks. My mind is racing and my heart is pounding. I need to escape before I lose it.""",Normal,0,0.015172236
Stress,"""Overwhelmed by stress, my mind feels like a chaotic storm. Each passing moment amplifies the anxiety. Can't find peace.""",Normal,0,0.0010847438
Stress,"""Feeling like a pinball, bouncing off walls and crashing. Stress has me in its grip, won't let go. #stress #mentalhealthawareness""",Normal,0,0.020188345
Stress,"""Burdened by a thousand worries, my mind feels like it's drowning in chaos. The weight of stress is too much to bear.""",Normal,0,0.0033002673
Stress,"""Feeling overwhelmed by stress. Every task feels like a mountain to climb. Can't escape the anxiety and tension. #Stress #Anxiety #MentalHealth""",Normal,0,0.014277697
Stress,"""Overwhelmed by a tidal wave of stress. My mind is a chaotic sea of thoughts, each more frightening than the last. I feel like I'm drowning in anxiety.""",Normal,0,0.017109519
Stress,"""Feeling overwhelmed by the chaos of daily life. Stress is taking control and I'm struggling to keep up. #MentalHealthAwareness #StressManagement""",Normal,0,0.09196754
Stress,"""My brain feels like it's being torn apart by a thousand voices screaming at once. #Stress #MentalHealthAwareness""",Normal,0,0.04415349
Suicidal,"""Shadows loom, hope fades, thoughts turn dark, heart aches, tears fall silently, pain consumes, breath catches, life feels like a burden, all I want is to escape.""",Suicidal,1,0.59443325
Suicidal,"""I can't take this anymore. The pain is unbearable. I just want to disappear, to be gone forever. Suicide seems like the only way out.""",Normal,0,0.11610978
Suicidal,"""I'm drowning in this endless darkness, my thoughts are a storm, I can't see the light anymore. Suicide seems like the only way out.""",Normal,0,0.20694195
Suicidal,"""Darkness consumes me, despair grips my heart, I'm drowning in a sea of sorrow, every breath feels like a chore, but hope lingers in the shadows, guiding me towards the light.""",Suicidal,1,0.3826157
Suicidal,"""Darkness shrouds my thoughts, a suffocating weight pressing down, the only hope seems to be the sweet release of escape. #Suicidal""",Suicidal,1,0.3885748
Suicidal,"""Darkness consumes, hope fades. The weight of life is unbearable. My heart is heavy. I just want it all to end. #Suicidal""",Suicidal,1,0.6220633
Suicidal,"""Feeling like a burden to the world, every breath feels like a chore, pain consumes me, I can't see the point anymore, I just want to fade away. #Suicide #MentalHealth""",Suicidal,1,0.58017397
Suicidal,"""Darkness consumes me, hope fades away, I'm trapped in a never-ending cycle of despair. Each day is a struggle, every breath a chore. I want it all to end. #Suicide #M",Suicidal,1,0.5443643
Suicidal,"""I'm lost in a dark abyss, drowning in despair. The pain is unbearable. I just want it all to end. #Suicidal #MentalHealthAwareness""",Suicidal,1,0.50684434
Suicidal,"""The darkness consumes me, I can't see a way out. Every breath feels like a chore. I wish it was over. #suicide #mentalhealthawareness""",Suicidal,1,0.66397226
Suicidal,"""Every breath feels like a chore, the pain unbearable. I can't see the light at the end of this tunnel. Suicide seems like the only escape.""",Normal,0,0.10280051
Suicidal,"""Blackness shrouds my soul, each breath a chore, the weight of life a burden I can't bear. I just want it all to end. #Suicide #MentalHealthAwareness""",Suicidal,1,0.6282783
Suicidal,"""I can't see a future beyond this pain. The thought of another day is too much to bear. I feel like I'm drowning in a sea of hopelessness.""",Normal,0,0.09213048
Suicidal,"""I can't take it anymore, I feel like I'm drowning in my own thoughts, the pain is too much to bear, I just want it to stop.""",Depression,0,0.10309659
Suicidal,"""Shadows loom over my soul, darkness consumes me, I can't bear to face another day. My mind is a twisted mess, and the pain is unbearable. I want it all to end. I just want",Suicidal,1,0.5805343
Suicidal,"""Darkness consumes me, every breath is a struggle, pain and emptiness fill my soul, I can't bear the weight anymore, I just want it to end. #Suicide #MentalHealthAwareness""",Suicidal,1,0.5282059
Suicidal,"""I feel like a broken record, but I can't stop wanting to end it all. The pain never goes away, and I can't see a way out.""",Normal,0,0.08317906
Suicidal,"I feel like I'm suffocating in this darkness. Every breath feels like a chore, and the thought of going on is too much to bear. I just want it to stop.",Depression,0,0.1086789
Suicidal,"""The weight of the world feels unbearable. Every moment is a struggle. I can't see a way out. The pain is too much. I just want it to stop.""",Normal,0,0.038872175
Suicidal,"""My mind is a dark abyss, filled with thoughts of ending it all. Every breath feels like a struggle, and hope seems an unreachable dream. Suicidal. #mentalhealthawareness""",Suicidal,1,0.5835167
Suicidal,"""Every breath feels like a chore, every thought like a dagger. The pain consumes me, I can't see a way out. All I want is to escape.""",Normal,0,0.103162475
Suicidal,"""Dark clouds loom, suffocating despair overwhelms, life feels like a never-ending battle, hope seems out of reach. Just another day in the life of a suicidal mind.""",Normal,0,0.2620099
Suicidal,"""I feel like I'm drowning in darkness, with no hope of ever finding light again. The pain is unbearable, and I can't see a way out. I want it to end, but I don't",Normal,0,0.04076706
Suicidal,"""I can't escape the overwhelming darkness that threatens to consume me. I feel like I'm drowning in a sea of despair and can't find the strength to keep going.""",Normal,0,0.034399685
Suicidal,"""Feeling like I'm drowning, suffocated by my thoughts. The weight of life is too much. I just want it all to stop. I'm so tired of fighting. I can't take it anymore.""",Normal,0,0.043735884
Suicidal,"""I feel like I'm drowning in darkness, my thoughts are suffocating, and the pain is unbearable. I just want it to stop. #Suicide #MentalHealthAwareness""",Suicidal,1,0.5799164
Suicidal,I'm drowning in a sea of hopelessness. The weight of the world is too much to bear. I just want it all to end.,Depression,0,0.3146558
Suicidal,"""Dark thoughts consume me, each breath feels like a chore, I'm drowning in despair, the pain feels unbearable, I just want it all to end. #suicidal""",Suicidal,1,0.72789145
Suicidal,"""Blackness engulfs me, hope is a distant memory, pain consumes every thought. Suicidal. #mentalhealthawareness""",Suicidal,1,0.61694825
Suicidal,"""Darkness consumes me, every breath feels like a chore, hope is but a fleeting memory. I can't escape the pain, the thoughts of ending it all seem too real. #suicidal""",Suicidal,1,0.77040285
Suicidal,"""Darkness consumes me, every breath feels like a burden, hope seems out of reach. All I want is the pain to end. #Suicidal #MentalHealth""",Suicidal,1,0.57615036
Suicidal,"""The emptiness inside is too much to bear. I feel like I'm suffocating in my own despair. The thought of ending it all seems like the only way out."" #Suicidal #MentalHealthAwareness",Suicidal,1,0.63895077
Suicidal,"""Darkness consumes me, despair fills my soul. I can't bear the weight of my thoughts. Life feels like a constant struggle. I want it to end. #suicidal""",Suicidal,1,0.5096616
Suicidal,"""Darkness consumes me, despair takes hold. Every breath is a struggle, every thought a burden. I can't see the light at the end of this tunnel. But I'll keep fighting. #SuicideAwareness",Suicidal,1,0.5846982
Suicidal,"""Darkness consumes me, despair grips my heart, every breath feels like a chore, and the thought of living another day is a cruel jest. I just want it to end.""",Normal,0,0.21833578
Suicidal,"""I feel like the world is just too much to bear, and I don't know if I can keep going. Sometimes I wish I could just escape it all.""",Normal,0,0.04151647
Suicidal,"""The darkness is closing in, and I can't see a way out. My thoughts are consumed by despair and the pain is unbearable. I feel like ending it all. #suicidal #mentalhealth #depression",Suicidal,1,0.72928923
Suicidal,"""I'm drowning in this darkness, my thoughts are relentless and I can't see the light at the end. This pain is too much to bear. #suicide #mentalhealthawareness""",Suicidal,1,0.58602846
Suicidal,"""The darkness consumes me. The pain is too much. I want to escape. I want to be free. I just want to disappear.""",Normal,0,0.17634408
Suicidal,"""The weight of despair is too much to bear. I can't see the light at the end of the tunnel. The darkness consumes me. I wish it would all just end. #suicidal #mentalhealthaware",Suicidal,1,0.8879577
Suicidal,"""I'm drowning in darkness, every breath feels like a struggle. My mind is consumed by thoughts of ending it all. Can't bear the pain anymore.",Normal,0,0.14349797
Suicidal,"""Darkness envelops, hope seems distant, every breath a struggle. The pain is unbearable, the thought of leaving it all behind... just a little too much.""",Normal,0,0.10443198
Suicidal,"""Blackness engulfs me, suffocating all hope. My thoughts are a whirlpool of despair, drowning in the darkness. The pain is unbearable, and I'm lost in the shadows of my own mind",Normal,0,0.36412203
Suicidal,"""Crushing despair, an overwhelming weight on my chest, every breath feels like a chore. I just want it all to stop. #suicidal""",Suicidal,1,0.5173805
Suicidal,"""Darkness envelops me, thoughts of escape seem impossible. The pain consumes me, I just want it to end. #suicide #mentalhealthawareness""",Suicidal,1,0.6393329
Suicidal,"""Darkness consumes me, my thoughts a twisted maze of despair. The weight of this pain is too much to bear. I long to escape, to find a way out of this endless torment. But for now, I am",Normal,0,0.23103854
Suicidal,"""Darkness surrounds me, my thoughts are a storm, and I'm drowning. I can't escape the pain, and it feels like there's no hope left. I just want to be free from it all.",Normal,0,0.3145785
Suicidal,"""I can't take this anymore, the pain is too much to bear, I just want to escape, to leave it all behind, to end it now.""",Normal,0,0.17513162
Suicidal,"""Shadows of despair engulf me, each breath a struggle, thoughts of escape consume me, but hope remains elusive."" #Suicidal #MentalHealthAwareness",Suicidal,1,0.91827303
Suicidal,"""Every breath feels like a chore. My mind is a dark, twisted labyrinth that's impossible to escape. The pain is unbearable. All I want is to be free.""",Normal,0,0.1401726
Suicidal,"""Shadows of hopelessness swallow me whole, as I cling to the thin thread of life, desperately fighting to stay afloat in the dark abyss of my own thoughts. #Suicidal #MentalHealthAware",Suicidal,1,0.85550255
Suicidal,"""I can't see the point in anything anymore. The pain is too much to bear. I just want it all to end. #Suicide #MentalHealthAwareness""",Suicidal,1,0.81057537
Suicidal,"I'm lost in a dark place where my thoughts are my only company. Each one is a dagger, sharpening my desire to escape this pain. But the world outside seems so far away.",Normal,0,0.093160816
Suicidal,"I'm drowning in a sea of hopelessness, my heart heavy with despair. Every breath feels like a chore, each moment a burden. I just want it all to end.",Depression,0,0.33610615
Suicidal,"""I can't see the light anymore. Every breath feels like a chore. I want to escape this pain, but I'm trapped in my own mind."" #Suicidal #MentalHealth #MentalIllness",Suicidal,1,0.5803959
Suicidal,"""Darkness consumes me, hope seems distant, pain overwhelms. I feel like giving up. #Suicidal #MentalHealthAwareness""",Suicidal,1,0.49083638
Suicidal,"""I'm lost in a dark abyss, my thoughts consumed by the thought of never existing again. Suicide seems like the only way out."" #Suicide #MentalHealth",Suicidal,1,0.72005844
Suicidal,"""I'm drowning in a sea of hopelessness, where every breath feels like a chore. The darkness consumes me, and I can't find the strength to carry on.""",Normal,0,0.054590814
Suicidal,"""The darkness consumes me, and I can't escape its suffocating grip. Every breath is a struggle, and the thought of ending it all seems like the only way out."" #SuicideAwareness #MentalHealth",Suicidal,1,0.82854533
Suicidal,"""My mind is a battlefield, thoughts of death are winning, I can't see a way out of this pain.",Stress,0,0.21932475
Suicidal,"""Feeling like the weight of the world is on my shoulders. Can't see a way out. Just want to escape the pain. #Suicidal""",Normal,0,0.26876917
